ComboIndex,SharpeRatio,Weights
292,0.32891779580201536,[3.200091147128408e-2;2.794697011680433e-2;3.374475791859498e-2;2.0211653862451655e-2;3.449850518596085e-2;1.8544561121109453e-2;3.137725295777085e-2;3.150290891800516e-2;3.5474310298090776e-2;6.882200047882643e-2;3.235424759402009e-2;3.3145260538319656e-2;2.784913328686973e-2;7.385893176742553e-2;4.042422593698936e-2;3.866033054623702e-2;2.2811313061950254e-2;6.254418649119475e-2;7.48163395301252e-2;7.238806588573052e-2;2.5623023113912517e-2;3.378565296781881e-2;2.6129933296265423e-2;2.381677765703999e-2;7.766874599720258e-2]
293,0.2774776626130624,[3.161687034193477e-2;1.6322560668403686e-2;4.75537924743796e-2;4.3320293603220025e-2;3.862315613197835e-2;2.2202848909203102e-2;7.133879730584362e-2;2.3261737876069947e-2;5.7823250871477445e-2;5.634504699606124e-2;2.1856982527512676e-2;3.3223514928945784e-2;4.473203479696001e-2;5.2851894818069074e-2;2.837096055532402e-2;4.072115359623202e-2;5.573221731274897e-2;4.312539950898094e-2;1.626113247138927e-2;3.474603652699977e-2;5.658480477190321e-2;2.1203032857213797e-2;3.038039027922209e-2;3.5082625072866205e-2;7.671946479706057e-2]
294,0.314222656209387,[7.40178543390553e-2;1.5841730230638718e-2;1.6737244333122663e-2;3.373835344219501e-2;3.6001025147136094e-2;3.6995258377493526e-2;5.41973387106815e-2;2.992893231379433e-2;4.588777138867976e-2;6.1536805557426355e-2;3.265649969466913e-2;7.218726179425575e-2;2.8815322183397052e-2;1.7955071622395038e-2;5.8978063004212614e-2;4.007520808936013e-2;3.283032151455604e-2;7.535389849405141e-2;2.1104878590809496e-2;5.5182484417272956e-2;1.6327468566654447e-2;5.682663106918974e-2;1.736777589012266e-2;2.0419075905631096e-2;4.903772532319923e-2]
295,0.29466203758902765,[3.543359386845971e-2;7.624314148304777e-2;4.641865162287873e-2;1.907100623720252e-2;1.982863239380538e-2;2.354902416469479e-2;3.0879157475876683e-2;2.2519999330887466e-2;6.078550896438191e-2;7.188349064441776e-2;5.990787484103927e-2;2.9321238714176863e-2;2.8588038846510698e-2;2.4515215330000922e-2;5.279185479933826e-2;1.8305059769281852e-2;2.2690963412653746e-2;5.28775531103144e-2;6.142585439799875e-2;1.937232142808639e-2;2.4195738956159344e-2;2.5160503378525982e-2;7.668772311335129e-2;1.668142202663426e-2;8.086643169027538e-2]
296,0.2899300682693166,[5.812651392952354e-2;2.9805784640064403e-2;4.233573052311614e-2;6.582406459742936e-2;2.671254039128684e-2;3.076486593092894e-2;2.7181667612111552e-2;1.8812667207192543e-2;4.49828186034318e-2;6.260090117148284e-2;2.0049086226860843e-2;4.272976619475625e-2;1.5507038157734285e-2;5.8900390872668365e-2;6.105597901519032e-2;3.9440199875955886e-2;2.834710293784873e-2;6.721898779163211e-2;3.398097202314509e-2;4.506752682990092e-2;4.05357790474274e-2;2.7747172949464625e-2;1.7737481109433205e-2;4.716521784233074e-2;4.736974451908355e-2]
297,0.3255542899007397,[3.8603306915941764e-2;1.4904656861944404e-2;1.9354464837457782e-2;2.0149951540492823e-2;2.370063232086316e-2;5.1810942865842126e-2;3.2744984239980374e-2;5.8725514541184416e-2;1.5641927863401805e-2;6.912355104129005e-2;4.500897888183686e-2;5.961214018926243e-2;3.337448931000622e-2;3.1142639620166772e-2;3.88033334050163e-2;3.540403954783427e-2;2.6841172098275162e-2;6.555121970374264e-2;2.0429148068422005e-2;6.866436708348651e-2;3.7200074160098864e-2;5.092728281497313e-2;2.416109006690805e-2;6.411420919231257e-2;5.400588282925931e-2]
298,0.357838519920016,[1.9157498954346625e-2;5.941819717636784e-2;4.434875413773844e-2;2.0495711727801773e-2;5.6632208362441434e-2;2.0590249306657257e-2;5.814625659683871e-2;3.8608233308508384e-2;4.690946399346372e-2;6.690135421897686e-2;1.838307291779033e-2;3.152012006714442e-2;1.814431717379608e-2;2.658145717018241e-2;7.124912714859143e-2;1.6719431602727857e-2;3.9620788021803646e-2;5.139949749039729e-2;2.5426939062743542e-2;6.556467667982738e-2;2.0357220501874395e-2;6.284115632902196e-2;4.5917807146512515e-2;1.842120641315343e-2;5.6645254491292256e-2]
299,0.27913422977995,[3.786535107648519e-2;2.76376944036074e-2;4.397987648711149e-2;3.696747504847475e-2;5.725345667819711e-2;2.8904367069060136e-2;4.419778589000105e-2;3.0388306231676408e-2;2.08702422250268e-2;6.488270157947731e-2;3.2191493868278465e-2;1.6394023346414592e-2;1.9089521847454556e-2;3.23574681993334e-2;5.464925528669272e-2;6.513906522269187e-2;2.455692173063935e-2;3.422137144199378e-2;6.308900095254928e-2;4.874952465124496e-2;1.9950866989070955e-2;4.448013868926224e-2;1.909220736132586e-2;6.667178783731599e-2;6.642009588661435e-2]
300,0.29424476525875676,[2.967577938206959e-2;5.6643244867774195e-2;2.596144248975428e-2;2.6064808137999815e-2;1.556327719566782e-2;2.3198687359874938e-2;3.271665210222116e-2;2.862781718943196e-2;2.4813396720593503e-2;7.195730822424441e-2;5.251142581940501e-2;6.306341780566964e-2;1.853050984801723e-2;1.6064652345048593e-2;4.4647310046474e-2;3.374269356559401e-2;5.408248286833133e-2;4.7493819507090196e-2;6.822532594185698e-2;5.992895702795361e-2;2.187996912482363e-2;6.306518556750243e-2;5.256670150387075e-2;2.4028362929718824e-2;4.494677242901206e-2]
301,0.27586578868173917,[6.263499537012228e-2;4.501115796219803e-2;5.281120198458394e-2;3.939392984012538e-2;3.361193023731304e-2;2.9999548500638313e-2;2.329848997477803e-2;2.6498049321634284e-2;3.749644519783333e-2;6.566966873240684e-2;6.596967438610182e-2;1.7051873305850576e-2;2.903323881306369e-2;1.8487122671870276e-2;5.389105734255716e-2;3.5387730153143414e-2;6.307953928536046e-2;3.716713225076449e-2;1.794489735563797e-2;4.868344714889614e-2;3.920895028201217e-2;6.379619511680233e-2;1.420074099108061e-2;1.5963016805822072e-2;6.370996696940324e-2]
302,0.3360766137000554,[3.397629208873062e-2;2.7988151670051403e-2;4.737634958781781e-2;5.528733193209068e-2;1.772841834250193e-2;3.4529287339767026e-2;6.0776555765383454e-2;1.6682127322752937e-2;1.4106072074444023e-2;6.783328108096418e-2;2.8057698331082445e-2;4.056688732732319e-2;2.894272700898127e-2;4.075243381120726e-2;4.7629074762807304e-2;5.817976509025847e-2;2.467365509140083e-2;5.493687156298317e-2;3.20478479235731e-2;5.012908912875401e-2;3.163861532747422e-2;6.697712992021997e-2;4.078008785387252e-2;1.852462816049083e-2;5.987962149506728e-2]
303,0.3336637869402678,[4.028732188310331e-2;2.3461025104961508e-2;7.193032698435065e-2;1.471402749456114e-2;2.2627733039563846e-2;6.826214845177565e-2;5.496906123185402e-2;2.0069936316176137e-2;5.165754865704028e-2;7.243075489436518e-2;3.249785816781991e-2;2.309014167384841e-2;3.277892038878827e-2;1.8457120317418974e-2;5.913908562710012e-2;6.808925342561359e-2;2.9684059631498092e-2;6.859795940906621e-2;2.3235960399425167e-2;2.3919337433028424e-2;1.587665630901353e-2;4.007460938417557e-2;1.7564089077172426e-2;3.819709441762206e-2;6.838797028065731e-2]
304,0.28267891294963704,[6.222997529491969e-2;4.587821943557398e-2;1.861393424587079e-2;2.118179603877988e-2;1.878357540192329e-2;3.591701093811529e-2;6.954573978155898e-2;5.361040721784622e-2;5.4943491158679594e-2;4.373757765675197e-2;1.674031628616996e-2;1.56923798464913e-2;1.819788141483785e-2;6.633395765894945e-2;5.1716737682627974e-2;2.6812424109938622e-2;2.386764371088984e-2;5.782106834129376e-2;2.6509074341616066e-2;6.54351230218387e-2;4.170653219181674e-2;3.7799830134320735e-2;3.550756182187676e-2;1.7807325991401123e-2;7.361041627591125e-2]
305,0.31202871389977815,[1.527497355133111e-2;2.2989815139473155e-2;2.6660178312017602e-2;1.6333197273699432e-2;3.3322276630893675e-2;2.0179677815444087e-2;6.307052383721877e-2;6.0756287296551977e-2;5.606113284054739e-2;6.169392158315901e-2;2.4612776058723706e-2;5.7580910195017626e-2;6.107356093931506e-2;3.213712696687275e-2;5.4936278001987165e-2;1.919090404700095e-2;3.9524804447917505e-2;6.640268877189466e-2;2.4086596792793392e-2;6.036293187799338e-2;1.8614998420861097e-2;5.8622352903353894e-2;1.9287626369072913e-2;2.470908056306929e-2;6.25153793637905e-2]
306,0.3295882771742681,[3.0557072840632894e-2;2.505632886200228e-2;5.1726104135626e-2;1.701030407713327e-2;3.3497594129900846e-2;1.7573392571384013e-2;5.1826977427319176e-2;2.6167566095711556e-2;4.834334098322594e-2;7.207044675815287e-2;1.6521684764810935e-2;4.4561464007563036e-2;2.93441403723616e-2;2.546111677657056e-2;6.851849608525487e-2;2.5668612881636195e-2;5.592351619824634e-2;6.55280348579329e-2;3.298531682813185e-2;4.1922156478559826e-2;2.318598766694808e-2;4.0198233122273316e-2;6.621188476579551e-2;6.308552133099894e-2;2.705470598182733e-2]
307,0.29972822059102455,[6.58013051755028e-2;3.6270314285624355e-2;3.834575558608807e-2;3.546909088674766e-2;4.1233915616221105e-2;5.590682386818325e-2;4.602724349938614e-2;4.3326117400445875e-2;2.0413246812892732e-2;6.096501994908318e-2;2.85736221937838e-2;2.8752316348951232e-2;1.8447721014426256e-2;6.069059012765358e-2;5.652264247029064e-2;4.022393987989648e-2;1.6086356052300518e-2;5.138093842134791e-2;2.176613440440587e-2;5.943333330773056e-2;2.911422127885847e-2;1.5889995897669124e-2;3.398543882813547e-2;6.109856247044982e-2;3.427535422392522e-2]
308,0.3391245646716697,[2.9255985062980557e-2;1.7436161723971798e-2;4.550585735153245e-2;6.658156427317051e-2;2.1893245469649235e-2;7.127807140292357e-2;5.711883007178909e-2;2.52017739954924e-2;4.9948800110322655e-2;5.9936962313341835e-2;2.4267117894330715e-2;3.112524749372552e-2;1.8085378525176256e-2;2.1638266850668098e-2;6.513291634469673e-2;1.931291318785824e-2;3.241336260450486e-2;6.037012149880521e-2;3.4415368916163515e-2;4.999602896327221e-2;2.5273852090051323e-2;3.892611923898173e-2;3.4887564188831044e-2;2.86084143708637e-2;7.139007605689679e-2]
309,0.27909413683255313,[5.635218953893358e-2;3.56842921094139e-2;2.932720526578379e-2;1.9923255419835646e-2;3.643768000034346e-2;4.985410184724474e-2;7.305586125715167e-2;2.7292214940378604e-2;5.308790799472465e-2;6.677369102794858e-2;3.3046252941644844e-2;2.420212030534077e-2;5.8567158178317924e-2;4.1325862930696344e-2;4.493461230061075e-2;4.629399482582641e-2;2.3317863643538585e-2;2.585693268700912e-2;4.72319601338389e-2;1.626991964105158e-2;3.256771252792718e-2;1.9436803355117667e-2;3.262790568295862e-2;3.203777103521319e-2;7.44947304091496e-2]
310,0.3117478140611356,[5.216187120891751e-2;4.14906139918616e-2;2.428379052299348e-2;4.918455850501748e-2;1.6456686388983087e-2;2.298174594904937e-2;7.169853432649619e-2;1.689349755791363e-2;4.8066492404235654e-2;5.8159573228542746e-2;2.6658153051652537e-2;2.2568601972929443e-2;3.0437770217407917e-2;5.973802364628626e-2;5.497533679598712e-2;2.4932737147947352e-2;3.031892713705648e-2;6.447145876221458e-2;4.1376210898169806e-2;6.799872246328449e-2;3.550625609504151e-2;4.59402100223506e-2;1.821108441353683e-2;3.0972258781553998e-2;4.4516884510570315e-2]
311,0.2760570518863762,[5.307551381831281e-2;4.362727496527107e-2;2.1085480900900802e-2;2.5883096431360834e-2;1.8172753200229697e-2;2.2403648148700706e-2;2.916787942608382e-2;2.7067319819170908e-2;3.197737862624355e-2;4.3202468533308315e-2;5.716099772332776e-2;5.016187935765401e-2;6.92025699633854e-2;3.067918705744949e-2;6.517754001328602e-2;4.0249076963506186e-2;6.38649748667382e-2;2.8036167885391136e-2;2.0363216731562776e-2;7.125615269908335e-2;3.0083715734364507e-2;2.4259655049283478e-2;2.811707878843946e-2;2.9981489699961287e-2;7.574348359698435e-2]
312,0.31453006531256256,[2.9057547173387887e-2;3.208452739790306e-2;3.3779695015519175e-2;4.885103388515752e-2;3.53036630409523e-2;5.028792849340809e-2;5.124229848200367e-2;4.714089980377543e-2;2.9064705959088586e-2;7.909319837961222e-2;2.7648997661080345e-2;5.793084305164441e-2;1.645624443478458e-2;1.6128856936577753e-2;7.151356035489997e-2;5.624504443376151e-2;3.2997760575920396e-2;2.7975918414394278e-2;2.02153075107424e-2;4.234272640206389e-2;2.5212565868187715e-2;2.1833912315001425e-2;5.5267458402812324e-2;4.5187218032564716e-2;4.713808797475624e-2]
313,0.34479265964491823,[4.214605067836188e-2;4.292999947201582e-2;5.5173326608278644e-2;4.348809514280483e-2;4.101822134131946e-2;3.585287783862135e-2;5.30907014835976e-2;2.0841899161392764e-2;2.254750865149955e-2;7.508828819461497e-2;5.7779993599428266e-2;2.4871861090805372e-2;1.5186833787585792e-2;1.9346758052218752e-2;4.71000726706609e-2;2.514166684363296e-2;3.4584041717670606e-2;3.528266852141124e-2;1.7503425474532215e-2;4.76721062729519e-2;4.802755993147724e-2;7.28233559979224e-2;1.624715406386277e-2;6.1785238165912304e-2;4.447029523742022e-2]
314,0.26576725921232175,[2.3354853988785125e-2;3.177427975835417e-2;3.0458347922770943e-2;3.3130836641929756e-2;6.781442924287374e-2;1.911664191330533e-2;3.477328526147688e-2;2.740809150380738e-2;2.7709302740402418e-2;5.121293225184166e-2;6.287841473850929e-2;3.1208828512087703e-2;3.75770320032175e-2;3.9908043307920645e-2;4.9786506259392856e-2;3.8505767355077644e-2;2.250907203969756e-2;6.71107586763398e-2;3.0484907092693865e-2;4.578675730253236e-2;6.868435262785748e-2;5.034181587714548e-2;2.398276209786724e-2;1.6038560482804196e-2;6.844342040130892e-2]
315,0.30087827119332966,[3.881456042736252e-2;6.473414057009638e-2;5.5358892429809695e-2;6.1797962232410554e-2;2.3509937407547667e-2;1.6911220174471716e-2;5.6403114541256905e-2;2.8566360072440324e-2;2.5041672119680055e-2;6.479209509097147e-2;2.5342332211724376e-2;5.11335731325011e-2;4.330027710135111e-2;1.675837328816269e-2;5.493886830874775e-2;4.7859035967491824e-2;1.9230756367646814e-2;4.723286354321936e-2;4.10584997365657e-2;2.9104643613413222e-2;1.8406799355545927e-2;3.678415870443943e-2;1.78004969141167e-2;5.522418650858662e-2;5.9895180180440044e-2]
316,0.3008751985690932,[2.4902283022649636e-2;4.71428500439903e-2;4.0172418393079695e-2;2.8821678207846594e-2;1.937981568204674e-2;3.611806720434095e-2;3.1750898677973274e-2;2.160252435435826e-2;6.635794584991324e-2;6.30414759580441e-2;5.143572264651643e-2;1.9849507592503524e-2;4.0618153896574825e-2;1.5312137687892765e-2;5.222823715118545e-2;3.2757404604863344e-2;6.864749972653308e-2;3.018580045440994e-2;1.6132034905912303e-2;5.3038400688142986e-2;3.153062837298989e-2;4.4391002566047874e-2;2.832277391990828e-2;6.642391317044782e-2;6.983682522182855e-2]
317,0.3225657274054686,[3.476641749924173e-2;1.898037191956432e-2;3.0149143574984872e-2;6.671435278383969e-2;2.228345099328914e-2;3.651454725667375e-2;6.823492891598487e-2;1.713124648572393e-2;2.9587013979355342e-2;6.788039983777955e-2;4.1311599267610535e-2;2.2608135600907263e-2;5.463151513761363e-2;2.330637838568595e-2;6.1463172209133415e-2;3.550843033899508e-2;1.6977469006881345e-2;6.848061080725142e-2;5.875639148165024e-2;4.182406679250535e-2;2.0979123721076208e-2;2.373253587142284e-2;4.601723504985866e-2;4.107203404067215e-2;5.108942904229864e-2]
318,0.27661544166613405,[3.254251965400411e-2;2.8779874374158267e-2;2.696221556927497e-2;2.8955193154718173e-2;3.3062657660563856e-2;6.715699053148974e-2;7.952245071463657e-2;1.9211099860149315e-2;1.8875568021148627e-2;5.2139372891957865e-2;1.7366044025586187e-2;4.403076116231514e-2;6.2236829673350244e-2;4.3094667180924535e-2;2.0747777459224844e-2;4.158789211977021e-2;2.079600350004237e-2;5.170039226321793e-2;2.067362853519459e-2;3.48605359211253e-2;3.707520678311058e-2;2.7163541419960763e-2;3.643360586057344e-2;7.539172057630515e-2;7.963345108719724e-2]
319,0.29212669180717393,[2.251002867072308e-2;2.1437340796562076e-2;1.943965886824937e-2;4.475832736355019e-2;6.647447945015825e-2;3.421965877353743e-2;4.369935813896791e-2;4.871779087248704e-2;2.108878420059068e-2;6.57571222818607e-2;1.7298968121951284e-2;2.7494140592745075e-2;6.1594890424612074e-2;2.7726207574312163e-2;7.190575041004149e-2;2.410116549156866e-2;5.5105321212702424e-2;6.52324620919631e-2;1.8482180460388808e-2;4.697333921147835e-2;7.183201369011215e-2;2.3978036194115985e-2;3.9987141293758584e-2;3.5672598987321884e-2;2.4513234826241303e-2]
320,0.3168607250729858,[2.1318028085833402e-2;4.118468825683676e-2;1.8097174514267598e-2;3.455785057730293e-2;5.528294000338876e-2;2.319747356175499e-2;4.506327094251355e-2;3.1882453276599595e-2;2.999275661251832e-2;6.303259489956213e-2;4.6130641520463006e-2;6.326334819778441e-2;5.787338338611273e-2;1.4536883293516177e-2;4.873583411940206e-2;2.2445588924391358e-2;4.3850702999173666e-2;5.426659936572673e-2;3.459503897502514e-2;6.416311166344993e-2;3.470809273768689e-2;1.6542898526742483e-2;2.5091740841699003e-2;6.552901607828623e-2;4.465788863996223e-2]
321,0.31941601435737377,[1.7710373101008745e-2;2.4324833337788593e-2;2.3914961214261392e-2;6.645030969496521e-2;3.766270425078878e-2;3.161938704966576e-2;4.8067177454177615e-2;4.35370934691719e-2;2.9858690918071907e-2;6.511369175141271e-2;5.988535513003053e-2;5.574175872649178e-2;2.3295371786223356e-2;2.1812344014300142e-2;5.191290420179237e-2;2.5219235598555288e-2;3.120156572351069e-2;6.829830779662505e-2;4.493004389336018e-2;5.946871675090661e-2;2.812068488676548e-2;1.8971235548364638e-2;3.168753780126518e-2;5.846634587604376e-2;3.27293700244522e-2]
322,0.29485062950892155,[6.737751281619088e-2;3.233591202905369e-2;1.66802115115544e-2;4.444688015368071e-2;3.02241285787777e-2;2.5373016995221785e-2;5.073756763350328e-2;4.446995525193132e-2;2.5187900340896404e-2;7.294907207949937e-2;5.597164821699955e-2;3.187521850847171e-2;4.2907853253098885e-2;1.513217632299534e-2;5.6374194798346836e-2;5.235141958111318e-2;4.807640732849134e-2;2.633119539339706e-2;4.745709842014792e-2;2.619704299525466e-2;5.589395408375954e-2;2.6645366711833436e-2;1.8777275550308153e-2;7.02272228856668e-2;1.5999768559806095e-2]
323,0.26940821085506855,[3.0834182025224203e-2;3.890553343435893e-2;3.6865208454538015e-2;4.754505416525494e-2;5.527635721447927e-2;4.412881518542632e-2;5.421012884409206e-2;2.3730509357480303e-2;3.70604085338517e-2;6.769648427687826e-2;2.8461037082009366e-2;4.905742045521259e-2;4.20945121565998e-2;2.2299230501462795e-2;5.8483942566192854e-2;1.6634420200269597e-2;2.2240544437250674e-2;6.174101723509661e-2;1.3738527892920792e-2;5.416697506170689e-2;6.76310354392757e-2;1.9990451385054116e-2;2.125123716777457e-2;3.37985597114612e-2;5.215840721612831e-2]
324,0.3157282547250873,[3.696840341918654e-2;2.2796136876665377e-2;2.3250124247091223e-2;4.259879617666139e-2;1.589515302752886e-2;3.925819274730478e-2;6.69846636314539e-2;1.706724903384694e-2;3.6497877873941036e-2;6.478487665942315e-2;5.005426778275821e-2;5.466197149696017e-2;3.100468388596576e-2;1.743466606271994e-2;4.8398058851118246e-2;2.4146268160867977e-2;4.279633808110415e-2;6.11576043067722e-2;5.9485060022912935e-2;3.0325207995814164e-2;2.293931750491148e-2;1.7272827291437233e-2;5.4293413522271884e-2;5.428994775688771e-2;6.563889358439476e-2]
325,0.27861700945291173,[4.6070660293437385e-2;5.54024125803384e-2;3.30540332351701e-2;2.605556667527919e-2;2.1967599502735666e-2;2.8435815007657315e-2;1.943939223313561e-2;2.5603422622420078e-2;6.040297280751819e-2;7.56700414009712e-2;3.992087050444287e-2;3.2079906071866116e-2;5.356205810370211e-2;4.7788015755054765e-2;4.0101053135293566e-2;2.8076942324384454e-2;2.5616706725677146e-2;2.4123427232474695e-2;1.7368104779291443e-2;3.6082780044967955e-2;3.657009287037036e-2;3.309666507077935e-2;4.488730675571803e-2;7.253255043950817e-2;7.609160382780591e-2]
326,0.29645015772895433,[1.97768812393081e-2;5.9525101926471494e-2;2.962382640833619e-2;5.641363985793412e-2;2.5663490624940624e-2;2.1372286457429168e-2;3.7568466418037225e-2;1.7494818947148084e-2;1.9279626058229176e-2;6.752980052015826e-2;3.8050969310823496e-2;4.405961976378409e-2;3.4686264502723003e-2;4.36346681775068e-2;6.720823935220578e-2;7.141731328093555e-2;2.067206128869453e-2;3.936814695110164e-2;4.7366952666316846e-2;3.463509805690665e-2;6.759913100659869e-2;3.245079059770783e-2;1.7015176588411084e-2;2.2766239426881513e-2;6.482139057141004e-2]
327,0.30431915092861495,[3.9031005149030885e-2;4.046067023402339e-2;2.597060132395273e-2;1.5794402047551635e-2;6.834398267377197e-2;3.228380327566158e-2;6.070916574023456e-2;1.584681456097131e-2;1.536205127688278e-2;6.600855490862674e-2;4.659491385931184e-2;4.446760604386833e-2;1.889356987043069e-2;1.6077428996629867e-2;5.615947776548861e-2;1.480099797419131e-2;6.206545786981168e-2;4.8269802438956275e-2;1.439972087035254e-2;6.286882575273915e-2;3.484934697235353e-2;5.7161142047831036e-2;5.11120475172368e-2;2.7078492801645548e-2;6.539011802844526e-2]
328,0.2669213634765429,[4.060115167635945e-2;3.480558531377279e-2;5.515438837719797e-2;3.365340476167761e-2;3.0047545462557487e-2;2.451299370660224e-2;2.7148269783572366e-2;2.1914001197670497e-2;3.149316500775828e-2;6.810437149145387e-2;2.2000011263632845e-2;6.644323611579954e-2;2.085713655489491e-2;5.8144268778408725e-2;4.745260715883098e-2;3.6492813991530045e-2;6.761138534373813e-2;2.447694383327633e-2;4.800363142685118e-2;2.613105824334394e-2;2.5146886484303826e-2;5.807058371549063e-2;1.9420647691651877e-2;3.719353090615665e-2;7.512038171346791e-2]
329,0.30088143627398434,[4.5654211605485315e-2;4.726945841325591e-2;5.6366490243216036e-2;5.909737237885265e-2;4.809447069549962e-2;2.067835475195972e-2;6.930723702358152e-2;2.9844154604127295e-2;1.5675542274432453e-2;7.311820425375624e-2;1.6561474453735105e-2;2.3861039254671982e-2;1.4818993548143195e-2;2.230062967782587e-2;4.815041508144773e-2;3.5542650550067945e-2;6.064684966619976e-2;5.826401964619688e-2;2.8458942968972657e-2;3.4661934943370415e-2;6.498919905066516e-2;1.588042586239591e-2;2.248168153848079e-2;4.696237146335862e-2;4.131387605030111e-2]
330,0.2728203912323799,[3.8473914973732044e-2;3.779542975015e-2;4.645579327402616e-2;2.17871097714443e-2;3.644362526869532e-2;3.5264716100744616e-2;3.489019256860502e-2;4.50986083114645e-2;3.516254961991675e-2;7.105998872032562e-2;5.9878082443689126e-2;5.971211499681881e-2;3.585264846118564e-2;1.6436856651492013e-2;5.505702606826461e-2;3.5642876121645586e-2;2.5583402757482283e-2;5.329679141381076e-2;2.136956628394125e-2;2.785479569762321e-2;2.77092932278678e-2;2.6829900831813445e-2;2.750034457123316e-2;5.505087305049588e-2;6.979349906353226e-2]
331,0.28770325402929464,[5.185776257049908e-2;2.8108581472221582e-2;3.800382230474931e-2;7.071605678321224e-2;2.1169842776956545e-2;3.852147181244374e-2;5.56422522347056e-2;3.810987371738803e-2;3.605472887072723e-2;6.213233243940662e-2;3.753311952145041e-2;3.337017473501843e-2;2.6591775341643423e-2;2.355647721703072e-2;4.996874103448548e-2;1.9468188714239842e-2;2.062585891563367e-2;7.358376963334937e-2;3.3134576447067146e-2;2.7863131926036653e-2;4.590117291872928e-2;2.7985738684565862e-2;5.2716794830481875e-2;3.9198126323430546e-2;4.818562877452724e-2]
332,0.3048117559469102,[3.6049843815098855e-2;3.1239783893014027e-2;2.8437009021390368e-2;6.160074538660495e-2;2.7328395314783333e-2;3.263789622021461e-2;4.584137181122073e-2;4.126495869929062e-2;2.651773377638409e-2;7.631765570685752e-2;4.733707053982653e-2;5.735883802023214e-2;3.0216039909739638e-2;6.0963249560681027e-2;7.10626391171799e-2;3.2568587794272116e-2;1.970390834419975e-2;3.979482014954904e-2;2.5874479880902933e-2;3.0898455739685166e-2;2.342410547837355e-2;3.141734498250556e-2;1.8549907234339785e-2;3.644775448242029e-2;6.714740512123359e-2]
333,0.30068294345471136,[2.2686060440058824e-2;4.785252191065907e-2;3.8481029058877285e-2;6.548482651458526e-2;2.9199256639413158e-2;1.8095624902543832e-2;1.3794728885006435e-2;3.523116657830221e-2;5.809789665621882e-2;6.840119440270946e-2;5.505961634083043e-2;4.221298965289846e-2;5.187588335863232e-2;3.9138881730883375e-2;6.810688465139514e-2;1.5500801045175384e-2;2.0779278439710783e-2;5.870321966662747e-2;5.373027816727138e-2;3.9933897421207926e-2;2.1804666993801257e-2;3.786466020763547e-2;2.2910044762365363e-2;1.649725369597989e-2;5.855733787721093e-2]
334,0.28479714212993934,[2.8431114020205036e-2;1.497398940988526e-2;6.85857031143527e-2;2.0115372463495294e-2;3.7354855211779225e-2;3.365221860333879e-2;4.1210955028595626e-2;1.6478050353352803e-2;3.788299784449721e-2;6.426340053950384e-2;5.982963375277784e-2;1.677791876553738e-2;3.272499288287803e-2;2.3230513209136945e-2;5.078216604991478e-2;2.0700726799025626e-2;2.7334765273919655e-2;3.294022755653218e-2;5.403898243560799e-2;1.6983322848937284e-2;6.63584384502143e-2;6.00930418173618e-2;6.024597027072126e-2;4.217464076854337e-2;7.283600252988591e-2]
335,0.31276311646564053,[2.6691736697629632e-2;4.855256940325974e-2;3.670458833161266e-2;1.7176398021535883e-2;2.4502121319522483e-2;2.7194674088836208e-2;7.174906432803146e-2;2.109555603591587e-2;3.459286284610362e-2;6.725276434537923e-2;3.785463209292962e-2;2.1501289606391024e-2;1.875095552839788e-2;2.9460840512747468e-2;5.239174637319122e-2;3.753806857735724e-2;3.895121165401281e-2;6.674313804628826e-2;6.106070239314737e-2;4.09364569654071e-2;6.83768369914149e-2;6.38618958021661e-2;3.0867045126612626e-2;2.1004226692913536e-2;3.518861821919601e-2]
336,0.2799068738355145,[7.061153347969976e-2;2.5069787369818408e-2;1.6637237786823286e-2;4.114083140815106e-2;5.5960704566882305e-2;5.8939629853398325e-2;5.601763759175314e-2;3.932252681792342e-2;3.283918771765286e-2;7.054240803851579e-2;2.72488726571901e-2;5.2785547367868065e-2;1.5035760874902524e-2;3.921749354521297e-2;2.010864369555377e-2;1.8611431852104197e-2;3.8850845067228655e-2;5.5161090379698956e-2;2.4272924754611923e-2;1.9207689385685525e-2;2.459016637119428e-2;4.440637113970355e-2;1.8897591112315183e-2;6.1882236340338036e-2;7.264185082577379e-2]
337,0.306801347936509,[2.227544062194671e-2;4.198818067550719e-2;2.6218645981060756e-2;2.140117854523767e-2;3.895640348030265e-2;3.1474434085234614e-2;5.363518973753254e-2;2.5065778197032585e-2;1.4011355314336981e-2;5.880271460155292e-2;1.7781530208986224e-2;2.62186445572656e-2;4.305274672410864e-2;3.5885512227389844e-2;6.845301798619627e-2;5.427566897217008e-2;2.1829991103113948e-2;4.381827177003689e-2;4.140232725851897e-2;6.243464869896974e-2;4.840991315147775e-2;6.784227164960101e-2;2.8786975319461307e-2;5.1369087434440255e-2;5.461007169851898e-2]
338,0.3351780864647177,[2.3451566543318775e-2;2.017471903371559e-2;3.2207848264969106e-2;3.508207197822884e-2;6.25076030917891e-2;2.3930649120489512e-2;6.206181718607041e-2;1.532540741656132e-2;3.391334388444616e-2;7.142148548077897e-2;5.642892652145592e-2;2.323126156406709e-2;3.8065825594258154e-2;2.149546090100065e-2;7.140217015498962e-2;5.001598809232291e-2;2.5146980500416635e-2;1.6065207333552475e-2;4.236267675442949e-2;6.313006789785004e-2;4.003428289875918e-2;1.7332466796305956e-2;2.0099962728417273e-2;6.716951534252172e-2;6.794269491928508e-2]
